codigo_producto;cod_interno;codigo_barras
1053718701;20823;7,79535E+12
1053718801;20824;7,79535E+12
1053719501;20825;7,79535E+12
1053719502;20826;7,79535E+12
1053720001;20827;7,79182E+12
1053720601;20828;7,79535E+12
1053721001;20829;7,79808E+12
1053721002;20830;7,79808E+12
1053721401;20831;7,79182E+12
1053721501;20832;7,79182E+12
1053721502;20833;7,79182E+12
1053721503;20834;7,79182E+12
1053721504;20835;7,79182E+12
1053721801;20836;7,79182E+12
1053721901;20837;7,79182E+12
1053722302;20838;7,79182E+12
1053722401;20839;7,79182E+12
1054400007;20840;7,7981E+12
1054500002;20841;7,79813E+12
1054500012;20842;7,79813E+12
1054500014;20843;7,79813E+12
1054500015;20844;7,79813E+12
1054500016;20845;7,79038E+12
1054500017;20846;7,79038E+12
1054500018;20847;7,79813E+12
1054500019;20848;7,79813E+12
1054500020;20849;7,79813E+12
1054500025;20850;7,79809E+12
1054500026;20851;7,79809E+12
1054500027;20852;7,79809E+12
1054500028;20853;7,79809E+12
1054500029;20854;7,79809E+12
1054500030;20855;7,79809E+12
1054500031;20856;7,79809E+12
1054500032;20857;7,79809E+12
1054500033;20858;7,79809E+12
1054500034;20859;7,79809E+12
1054500035;20860;7,79809E+12
1054500036;20861;7,79809E+12
1054500037;20862;7,79809E+12
1054500038;20863;7,79809E+12
1054500039;20864;7,79809E+12
1054500040;20865;7,79809E+12
1054500041;20866;7,79809E+12
1054500042;20867;7,79809E+12
1054500043;20868;7,79809E+12
1054500044;20869;7,79809E+12
1054500101;20870;7,79813E+12
1054500102;20871;7,79813E+12
1054500103;20872;7,79813E+12
1054500301;20873;7,79813E+12
1054500302;20874;7,79813E+12
1054500401;20875;7,79813E+12
1054500901;20876;7,79813E+12
1055000017;20877;7,79815E+12
1055000018;20878;7,79815E+12
1055000019;20879;7,79815E+12
1055000020;20880;7,79815E+12
1055000026;20881;7,79815E+12
1055000027;20882;7,79815E+12
1055000028;20883;7,79815E+12
1055501708;20884;8,7124E+12
1055501711;20885;8,7124E+12
1055700001;20886;7,79809E+12
1055700002;20887;7,79809E+12
1055700007;20888;7,79809E+12
1055700008;20889;7,79809E+12
1055700011;20890;7,79809E+12
1055700012;20891;7,79809E+12
1055700015;20892;7,79809E+12
1055700018;20893;7,79802E+12
1055700023;20894;7,79809E+12
1055700025;20895;7,79809E+12
1055700026;20896;7,79809E+12
1055700039;20897;7,79809E+12
1055700040;20898;7,79809E+12
1055700041;20899;7,79809E+12
1055700043;20900;7,79809E+12
1055700045;20901;7,79742E+12
1055700046;20902;7,79742E+12
1055700047;20903;7,79809E+12
1055700048;20904;7,79809E+12
1055700401;20905;7,79809E+12
1055700501;20906;7,79809E+12
1055700601;20907;7,79809E+12
1055700701;20908;7,79809E+12
1056900000;20909;7,79803E+12
1057200003;20910;7,79813E+12
1057200004;20911;7,79535E+12
1057200005;20912;7,79813E+12
1057200006;20913;7,79813E+12
1057400000;20914;7,79809E+12
1057400001;20915;7,79809E+12
1057400002;20916;7,79809E+12
1057400003;20917;7,79809E+12
1057400004;20918;7,79809E+12
1057400005;20919;7,79809E+12
1057400006;20920;7,79809E+12
1057400007;20921;7,79809E+12
1057400008;20922;7,79809E+12
1057400009;20923;7,79809E+12
1057400010;20924;7,79809E+12
1057400011;20925;7,79809E+12
1057400012;20926;7,79809E+12
1057400013;20927;7,79809E+12
1057400014;20928;7,79809E+12
